Region,Local_date,Time zone,DF,D,NG,TI,Sum (NG),NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,Sum (Trade),Sum (Imports),Sum (Exports),CAN,MEX,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,Positive Gen from COL,Positive Gen from NG,Positive Gen from OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
US48,12Jan2023,Eastern,"10,653,110","10,773,933","10,676,702","-54,344","10,680,236","1,812,129","3,745,810","2,280,482","17,152","734,086","199,488","1,673,782","217,308",,"-89,094","115,180","26,086","-94,103","5,009",2.26,0.91,2.04,"1,812,494","3,745,875","17,172","1,858,924","1,540,783","15,867","19,709","3,435,284","37,209","5,042","3,467,451","10,702,856","10,791,950",0.71,0.71
US48,13Jan2023,Eastern,"10,974,205","11,176,357","11,006,010","-122,987","11,007,172","2,137,478","4,396,879","2,284,542","15,285","765,935","210,085","979,391","217,577",,"-151,171","159,760","8,589","-150,546",-625,2.26,0.91,2.04,"2,138,066","4,396,934","15,304","2,192,836","1,808,582","14,141","17,205","4,032,764","58,453","1,645","4,089,572","11,026,234","11,177,405",0.81,0.81
US48,14Jan2023,Eastern,"11,053,659","11,374,089","11,224,042","-108,096","11,227,820","2,024,331","4,077,488","2,285,793","17,149","736,769","168,595","1,676,450","241,245",,"-141,448","155,487","14,039","-146,522","5,074",2.26,0.91,2.04,"2,024,331","4,077,665","17,169","2,076,188","1,677,257","15,865","19,647","3,788,956","52,486","2,455","3,838,988","11,230,291","11,371,739",0.74,0.74
US48,15Jan2023,Eastern,"10,858,896","11,128,525","11,000,009","-86,776","11,001,862","1,926,794","3,786,050","2,288,369","17,481","690,566","193,857","1,866,635","232,110",,"-113,222","134,814","21,592","-118,716","5,494",2.26,0.91,2.04,"1,926,794","3,786,244","17,502","1,976,152","1,557,388","16,172","20,322","3,570,033","43,570","3,834","3,609,769","11,017,218","11,130,440",0.71,0.71
US48,16Jan2023,Eastern,"11,051,644","11,222,684","11,085,961","-107,303","11,090,590","1,995,411","4,037,548","2,286,207","15,940","742,944","213,882","1,563,212","235,445",,"-131,426","158,052","26,626","-140,233","8,807",2.26,0.91,2.04,"1,995,411","4,037,745","15,959","2,046,527","1,660,837","14,747","19,444","3,741,555","53,180","4,603","3,790,132","11,107,575","11,239,001",0.74,0.74
US48,17Jan2023,Eastern,"10,728,291","10,826,491","10,670,767","-105,837","10,673,907","2,026,285","4,025,825","2,271,980","13,811","730,536","204,592","1,166,403","234,476",,"-133,344","160,295","26,951","-142,277","8,933",2.26,0.91,2.04,"2,026,285","4,026,008","13,827","2,078,191","1,656,010","12,777","17,772","3,764,749","56,397","3,957","3,817,189","10,689,401","10,822,745",0.78,0.78
US48,18Jan2023,Eastern,"10,556,105","10,679,618","10,520,887","-117,885","10,523,480","1,986,814","3,634,545","2,284,488","15,723","757,193","219,680","1,405,413","219,623",,"-136,108","154,528","18,420","-144,957","8,849",2.26,0.91,2.04,"1,987,360","3,634,681","15,745","2,038,269","1,495,046","14,549","18,862","3,566,726","52,398","3,088","3,616,035","10,544,736","10,680,844",0.75,0.75
US48,19Jan2023,Eastern,"10,597,262","10,757,363","10,595,097","-121,856","10,598,220","1,894,023","3,886,616","2,299,584","22,184","734,991","234,027","1,317,065","209,730",,"-145,442","158,140","12,698","-151,515","6,073",2.26,0.91,2.04,"1,894,481","3,886,743","22,208","1,943,011","1,598,726","20,521","18,498","3,580,756","53,266","2,163","3,631,859","10,615,805","10,761,247",0.74,0.74
US48,20Jan2023,Eastern,"10,936,487","11,009,684","10,833,926","-142,021","10,838,245","1,994,605","4,192,294","2,307,059","25,346","743,582","261,557","1,111,330","202,473",,"-155,228","163,107","7,879","-162,481","7,253",2.26,0.91,2.04,"1,995,150","4,192,425","25,371","2,046,259","1,724,461","23,444","17,872","3,812,035","57,351","1,736","3,867,651","10,862,291","11,017,519",0.77,0.77
US48,21Jan2023,Eastern,"10,732,133","10,855,035","10,645,150","-162,505","10,648,554","2,017,023","4,179,953","2,304,476","25,081","725,730","232,851","957,812","205,628",,"-164,781","174,005","9,224","-172,543","7,762",2.26,0.91,2.04,"2,017,153","4,180,077","25,109","2,068,826","1,719,383","23,202","17,076","3,828,486","62,526","2,022","3,888,990","10,664,580","10,829,361",0.79,0.79
US48,22Jan2023,Eastern,"10,650,321","10,823,019","10,626,680","-128,778","10,628,946","2,072,061","4,335,553","2,307,580","22,451","712,540","234,505","727,754","216,501",,"-153,149","160,799","7,650","-158,730","5,581",2.26,0.91,2.04,"2,072,599","4,335,669","22,478","2,125,692","1,783,382","20,770","16,182","3,946,026","59,725","1,415","4,004,337","10,640,500","10,793,649",0.82,0.82
US48,23Jan2023,Eastern,"11,366,374","11,567,553","11,427,310","-132,020","11,425,187","2,163,372","4,414,741","2,311,481","25,605","764,396","282,606","1,243,329","219,657",,"-150,572","159,412","8,840","-159,134","8,562",2.26,0.91,2.04,"2,163,916","4,414,861","25,629","2,219,348","1,815,955","23,682","18,612","4,077,598","56,800","1,909","4,132,489","11,446,399","11,596,971",0.79,0.79
US48,24Jan2023,Eastern,"11,682,471","11,761,979","11,617,901","-113,613","11,616,307","2,344,999","4,610,603","2,308,220","23,112","792,513","275,259","1,029,499","232,103",,"-146,417","157,955","11,538","-154,732","8,315",2.26,0.91,2.04,"2,345,383","4,610,662","23,135","2,405,464","1,896,494","21,377","17,881","4,341,216","59,024","2,685","4,397,555","11,630,997","11,777,414",0.82,0.82
US48,25Jan2023,Eastern,"11,582,098","11,629,153","11,513,328","-100,086","11,517,511","2,172,701","4,329,666","2,309,270","25,326","764,440","242,779","1,429,270","244,060",,"-137,224","147,870","10,646","-145,927","8,703",2.26,0.91,2.04,"2,173,003","4,329,721","25,345","2,228,668","1,780,935","23,419","19,224","4,052,246","52,045","2,761","4,101,530","11,529,072","11,666,296",0.77,0.78
US48,26Jan2023,Eastern,"11,647,204","11,667,910","11,542,636","-93,057","11,541,020","2,210,330","4,316,782","2,312,180","23,344","731,804","336,874","1,371,835","237,870",,"-136,914","150,110","13,196","-144,713","7,799",2.26,0.91,2.04,"2,210,511","4,316,837","23,371","2,267,137","1,775,636","21,596","19,270","4,083,639","53,094","2,711","4,134,022","11,563,937","11,700,851",0.78,0.78
US48,27Jan2023,Eastern,"11,669,490","11,710,305","11,615,019","-57,174","11,618,019","2,068,306","4,103,998","2,311,404","23,450","731,508","335,050","1,800,632","243,672",,"-100,703","139,676","38,973","-109,488","8,785",2.26,0.91,2.04,"2,068,448","4,104,122","23,477","2,121,434","1,688,140","21,693","20,910","3,852,178","46,214","6,101","3,892,291","11,635,864","11,736,567",0.73,0.73
US48,28Jan2023,Eastern,"10,808,521","10,796,703","10,711,730","-40,916","10,707,687","1,954,701","3,546,293","2,294,254","23,817","712,502","289,546","1,661,179","225,396",,"-79,412","110,823","31,411","-88,444","9,032",2.26,0.91,2.04,"1,954,868","3,546,431","23,832","2,004,945","1,458,746","22,022","19,982","3,505,694","36,362","4,979","3,537,077","10,723,355","10,802,767",0.72,0.72
US48,29Jan2023,Eastern,"10,579,574","10,772,417","10,657,388","-72,761","10,660,353","2,044,252","3,746,437","2,287,138","23,733","744,033","225,017","1,365,685","224,058",,"-109,944","122,787","12,843","-115,004","5,060",2.26,0.91,2.04,"2,044,432","3,746,575","23,761","2,096,803","1,541,071","21,956","18,662","3,678,493","42,414","2,315","3,718,592","10,669,815","10,779,759",0.76,0.76
US48,30Jan2023,Eastern,"11,529,617","11,760,579","11,650,635","-86,596","11,651,674","2,489,463","4,767,091","2,283,612","28,209","815,498","165,311","882,817","219,672",,"-122,787","129,102","6,315","-127,299","4,512",2.26,0.91,2.04,"2,489,718","4,767,207","28,229","2,553,497","1,960,885","26,085","16,857","4,557,324","50,312","1,464","4,606,173","11,670,561","11,793,348",0.86,0.86
US48,31Jan2023,Eastern,"12,049,505","12,233,527","12,127,372","-96,785","12,131,853","2,626,327","5,179,939","2,259,610","29,545","807,030","200,908","797,600","230,893",,"-138,627","150,312","11,685","-140,742","2,115",2.26,0.91,2.04,"2,626,547","5,179,993","29,564","2,693,830","2,130,676","27,318","16,564","4,868,388","60,189","2,359","4,926,218","12,145,195","12,283,822",0.88,0.88
US48,01Feb2023,Eastern,"12,192,097","12,267,751","12,166,814","-91,543","12,168,528","2,674,736","5,221,073","2,223,099","30,414","793,413","264,714","738,180","222,900",,"-129,272","139,935","10,663","-133,691","4,419",2.26,0.91,2.04,"2,674,946","5,221,130","30,433","2,743,469","2,147,597","28,121","16,377","4,935,564","56,691","2,621","4,989,634","12,187,076","12,316,348",0.89,0.89
US48,02Feb2023,Eastern,"12,104,150","12,172,425","12,079,928","-86,546","12,084,909","2,448,317","4,921,685","2,213,894","42,681","778,264","238,664","1,217,002","224,402",,"-123,668","130,230","6,562","-128,364","4,696",2.26,0.91,2.04,"2,448,317","4,921,740","42,710","2,511,035","2,024,449","39,465","18,005","4,592,954","49,510","1,805","4,640,660","12,096,816","12,220,484",0.84,0.84
US48,03Feb2023,Eastern,"12,363,004","12,208,603","12,160,511","-28,472","12,163,575","2,524,258","4,830,561","2,226,514","100,621","762,184","291,241","1,201,773","226,423",,"-68,552","109,130","40,578","-76,108","7,556",2.26,0.91,2.04,"2,524,448","4,830,615","100,649","2,589,116","1,986,967","93,003","18,183","4,687,269","42,209","8,102","4,721,376","12,186,094","12,254,646",0.85,0.85
US48,04Feb2023,Eastern,"11,715,137","11,722,406","11,743,137","14,435","11,745,189","2,117,382","4,168,849","2,238,561","132,651","730,518","305,328","1,829,435","222,465",,"-8,197","83,357","75,160","-12,137","3,940",2.26,0.91,2.04,"2,117,579","4,168,902","132,681","2,171,824","1,714,786","122,602","20,519","4,029,730","28,389","17,859","4,040,260","11,757,074","11,765,271",0.76,0.76
US48,05Feb2023,Eastern,"10,630,160","10,570,198","10,498,895","-26,114","10,502,781","1,889,087","3,787,035","2,254,436","37,235","650,827","288,551","1,389,005","206,605",,"-65,129","114,899","49,770","-67,541","2,412",2.26,0.91,2.04,"1,889,380","3,787,154","37,267","1,937,779","1,557,762","34,436","18,451","3,548,429","38,744","5,106","3,582,067","10,513,928","10,579,057",0.74,0.75
US48,06Feb2023,Eastern,"10,878,521","10,831,168","10,765,117","-23,489","10,767,062","1,729,167","3,484,465","2,274,944","23,996","693,469","312,280","2,042,864","205,876",,"-73,097","127,798","54,701","-78,054","4,957",2.26,0.91,2.04,"1,729,402","3,484,578","24,018","1,773,704","1,433,304","22,193","21,355","3,250,556","38,526","5,615","3,283,466","10,793,459","10,866,556",0.66,0.67
US48,07Feb2023,Eastern,"10,793,383","10,860,828","10,732,908","-18,842","10,765,236","1,722,766","3,794,042","2,264,541","25,876","698,048","295,384","1,720,634","243,945",,"-69,459","121,187","51,728","-76,678","7,219",2.26,0.91,2.04,"1,722,986","3,794,115","25,898","1,767,124","1,560,625","23,931","20,153","3,371,832","37,861","5,737","3,403,956","10,785,675","10,855,134",0.69,0.69
US48,08Feb2023,Eastern,"10,615,249","10,649,246","10,495,640","-39,054","10,497,720","1,791,996","4,055,662","2,252,364","33,544","679,608","325,990","1,155,237","203,320",,"-83,304","135,408","52,104","-90,915","7,611",2.26,0.91,2.04,"1,792,225","4,055,711","33,568","1,838,135","1,668,227","31,018","17,821","3,555,201","45,792","5,889","3,595,104","10,517,542","10,600,846",0.75,0.75
US48,09Feb2023,Eastern,"10,571,972","10,669,593","10,559,703","-32,351","10,562,213","1,560,287","3,785,669","2,245,292","33,307","699,660","334,662","1,700,416","202,921",,"-66,768","119,490","52,722","-72,335","5,567",2.26,0.91,2.04,"1,560,507","3,785,720","33,330","1,600,482","1,557,172","30,798","19,981","3,208,434","36,510","6,199","3,238,745","10,577,697","10,644,465",0.67,0.67
US48,10Feb2023,Eastern,"10,670,935","10,631,501","10,501,736","-39,942","10,501,859","1,613,280","3,929,011","2,243,536","23,174","681,225","289,283","1,508,732","213,619",,"-73,544","123,964","50,420","-79,801","6,257",2.26,0.91,2.04,"1,613,515","3,929,068","23,198","1,654,847","1,616,135","21,436","19,050","3,311,469","38,912","6,839","3,343,542","10,521,747","10,595,291",0.69,0.70
US48,11Feb2023,Eastern,"10,475,562","10,517,167","10,390,072","-39,981","10,390,301","1,599,081","4,255,837","2,243,248","24,304","686,964","296,895","1,073,660","210,311",,"-73,105","117,363","44,258","-76,815","3,710",2.26,0.91,2.04,"1,599,274","4,255,893","24,327","1,640,242","1,750,568","22,479","17,395","3,430,683","38,575","6,485","3,462,773","10,404,740","10,477,845",0.73,0.73
US48,12Feb2023,Eastern,"10,404,937","10,418,110","10,258,459","-59,815","10,261,638","1,533,478","3,923,098","2,243,141","24,194","703,777","270,418","1,355,470","208,061",,"-93,166","141,938","48,772","-95,480","2,314",2.26,0.91,2.04,"1,533,682","3,923,154","24,213","1,572,970","1,613,703","22,374","18,416","3,227,462","44,571","5,568","3,266,465","10,271,885","10,365,051",0.69,0.69
US48,13Feb2023,Eastern,"10,736,985","10,696,788","10,543,646","-24,128","10,547,816","1,572,450","3,954,168","2,219,279","24,252","705,752","344,953","1,526,792","200,170",,"-78,592","136,470","57,878","-86,922","8,330",2.26,0.91,2.04,"1,572,741","3,954,226","24,273","1,613,029","1,626,483","22,429","19,297","3,281,239","42,422","5,618","3,318,044","10,571,331","10,649,923",0.68,0.69
US48,14Feb2023,Eastern,"10,565,640","10,623,271","10,489,570","-25,696","10,493,518","1,459,334","3,551,130","2,193,618","24,022","734,365","292,515","2,030,972","207,561",,"-64,818","114,247","49,429","-71,830","7,012",2.26,0.91,2.04,"1,460,264","3,551,189","24,049","1,497,671","1,460,703","22,222","21,045","3,001,642","32,654","5,652","3,028,644","10,510,431","10,575,249",0.63,0.63
US48,15Feb2023,Eastern,"10,442,700","10,460,310","10,311,604","-43,853","10,314,910","1,435,701","3,496,280","2,168,472","24,094","712,930","324,817","1,951,594","201,022",,"-74,484","106,612","32,128","-81,374","6,890",2.26,0.91,2.04,"1,436,444","3,496,336","24,114","1,473,241","1,438,141","22,282","20,656","2,954,320","30,523","5,296","2,979,548","10,330,603","10,405,087",0.63,0.63
US48,16Feb2023,Eastern,"10,579,355","10,709,027","10,532,390","-80,744","10,537,036","1,519,556","3,887,657","2,179,087","25,793","747,262","285,029","1,688,467","204,185",,"-108,236","125,135","16,899","-115,350","7,114",2.26,0.91,2.04,"1,520,297","3,887,714","25,815","1,559,242","1,599,125","23,854","19,671","3,201,892","38,059","3,682","3,236,269","10,551,284","10,659,520",0.67,0.67
US48,17Feb2023,Eastern,"10,968,189","11,171,977","11,007,570","-61,883","11,011,408","1,678,389","4,615,377","2,175,115","26,543","747,904","302,078","1,249,080","216,923",,"-97,194","127,597","30,403","-102,125","4,931",2.26,0.91,2.04,"1,679,184","4,615,436","26,568","1,722,199","1,898,458","24,550","18,078","3,663,284","42,357","4,814","3,700,828","11,024,220","11,121,414",0.73,0.73
US48,18Feb2023,Eastern,"10,742,802","10,873,446","10,713,225","-47,098","10,714,788","1,481,644","4,028,244","2,120,902","24,231","717,696","348,898","1,771,382","221,790",,"-79,347","135,597","56,250","-81,774","2,427",2.26,0.91,2.04,"1,482,535","4,028,392","24,254","1,520,513","1,656,990","22,411","19,974","3,219,888","40,805","6,411","3,254,282","10,731,322","10,810,669",0.66,0.66
US48,19Feb2023,Eastern,"10,123,472","10,090,427","9,933,376","-33,151","9,939,477","1,396,109","3,520,659","2,130,084","21,744","695,176","308,684","1,639,735","227,287",,"-73,731","136,047","62,316","-74,156",425,2.26,0.91,2.04,"1,396,918","3,520,812","21,765","1,432,702","1,448,208","20,112","19,278","2,920,300","39,889","6,540","2,953,649","9,954,789","10,028,520",0.65,0.65
US48,20Feb2023,Eastern,"10,258,277","10,272,988","10,126,255","-21,249","10,131,324","1,502,737","3,715,358","2,110,435","23,335","761,543","307,995","1,486,169","223,751",,"-72,679","128,169","55,490","-74,174","1,495",2.26,0.91,2.04,"1,503,565","3,715,450","23,355","1,542,081","1,528,268","21,581","18,842","3,110,772","39,299","7,273","3,142,798","10,144,024","10,216,703",0.68,0.68
US48,21Feb2023,Eastern,"10,440,027","10,474,103","10,329,744","-20,324","10,335,942","1,421,681","3,806,488","2,105,139","24,252","723,806","289,146","1,747,292","218,137",,"-69,313","123,357","54,044","-73,095","3,782",2.26,0.91,2.04,"1,422,501","3,806,576","24,270","1,458,941","1,565,751","22,426","19,605","3,066,723","36,531","6,381","3,096,873","10,353,621","10,422,934",0.65,0.66
US48,22Feb2023,Eastern,"10,702,649","10,795,861","10,653,799","-43,599","10,664,116","1,422,163","3,978,454","2,098,047","33,082","758,513","265,225","1,891,705","216,927",,"-80,476","115,383","34,907","-84,078","3,602",2.26,0.91,2.04,"1,422,973","3,978,544","33,109","1,459,425","1,636,486","30,594","20,177","3,146,682","34,007","5,923","3,174,766","10,683,709","10,764,185",0.65,0.65
US48,23Feb2023,Eastern,"10,886,781","10,921,815","10,792,261","-10,049","10,794,405","1,564,682","4,345,457","2,100,831","20,624","766,354","278,696","1,491,154","226,608",,"-55,323","81,642","26,319","-57,289","1,966",2.26,0.91,2.04,"1,565,468","4,345,544","20,648","1,605,570","1,787,443","19,079","18,758","3,430,851","25,835","6,293","3,450,392","10,811,600","10,866,923",0.70,0.70
US48,24Feb2023,Eastern,"11,035,090","11,050,262","10,874,827","-79,534","10,879,108","1,748,884","4,894,565","2,107,355","34,704","798,485","257,242","800,818","237,055",,"-117,095","122,034","4,939","-115,917","-1,178",2.26,0.91,2.04,"1,749,746","4,894,646","34,723","1,794,569","2,013,305","32,085","16,203","3,856,161","43,146","2,189","3,897,118","10,894,219","11,011,314",0.78,0.78
US48,25Feb2023,Eastern,"10,687,382","10,648,108","10,479,836","-77,558","10,484,922","1,655,740","4,746,585","2,105,668","52,048","734,642","204,603","780,385","205,251",,"-110,750","115,131","4,381","-111,512",762,2.26,0.91,2.04,"1,656,829","4,746,645","52,066","1,699,271","1,952,427","48,111","15,540","3,715,350","40,931","1,176","3,755,104","10,498,383","10,609,133",0.78,0.78
US48,26Feb2023,Eastern,"10,094,690","10,197,873","10,061,802","-25,601","10,064,894","1,434,271","3,754,646","2,085,261","32,099","688,137","275,934","1,598,912","195,634",,"-71,160","85,484","14,324","-73,443","2,283",2.26,0.91,2.04,"1,435,266","3,754,700","32,119","1,472,033","1,544,413","29,679","18,645","3,064,770","26,101","3,147","3,087,724","10,072,666","10,143,826",0.67,0.67
US48,27Feb2023,Eastern,"10,596,700","10,655,931","10,519,523","-54,709","10,525,396","1,437,684","3,950,488","2,076,968","27,957","751,995","316,212","1,755,927","208,165",,"-89,629","98,789","9,160","-89,842",213,2.26,0.91,2.04,"1,438,185","3,950,550","27,975","1,475,026","1,624,971","25,850","19,694","3,145,542","29,403","2,545","3,172,399","10,540,180","10,629,809",0.66,0.66
US48,28Feb2023,Eastern,"10,698,377","10,700,398","10,548,821","-51,367","10,562,421","1,564,331","4,253,143","2,070,974","24,399","720,810","342,793","1,401,607","184,364",,"-86,474","107,533","21,059","-85,376","-1,098",2.26,0.91,2.04,"1,564,847","4,253,204","24,422","1,604,933","1,749,461","22,567","18,240","3,395,202","34,611","4,169","3,425,643","10,587,718","10,674,192",0.71,0.71
